name,image_url,brand,product_source_url,description,price,giftsource_url
Summer Fridays Shade Drops Mineral Milk sunscreen SPF 30,https://media.gq.com/photos/62b22ef59021d6c4e6ae7d98/master/w_320%2Cc_limit/Layer_3.jpg,Sephora,https://www.sephora.com/product/shadedrops-broad-spectrum-spf-30-mineral-milk-sunscreen-P500181?skuId=2536308&icid2=products%20grid:p500181:product,Sometimes the greatest expression of care is making sure someone's wearing the Good SPF.,,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJjkasjuqZjedpgDfhvPvg5yvDknkuAVcqPETRqdZDYREQ2WFSKo3icdiU99gXbjMaL2Mh4EkSPf2Cg9TH7JVXtrj798FUVk6XeirW3MnKLWvB4HSvrZ6JJ9FUi
Seiko gold essentials stainless steel watch,https://media.gq.com/photos/62b22ef7aa1b2c4b1c3475c7/master/w_320%2Cc_limit/Layer_7.jpg,Seiko,https://seikousa.com/collections/essentials/products/sur440,A little gold Seiko never hurt anyone.,,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJjkasjuqZjedmugPvXnPQunArBygDnN4V7H2W4khr8osP3HpshhDXTRoE5etcc1Qj1z8ufRfEfadSCwDoFakViTv8e1xLkoBbPNTMXTusYq6VJHRPDxPgqpRiE
Missoma squiggle wavy large hoop earrings,https://media.gq.com/photos/62b22efac3a3355700ff1def/master/w_320%2Cc_limit/Layer_12.jpg,Missoma,https://www.missoma.com/products/squiggle-wavy-large-hoop-earrings?variant=40259803119660&queryId=cd7e0e342ceb7c220b8b7ca10314ad33&pdpIndex=usd_production_plp_products&objectId=40259803119660,A lot freakier than the minimalist danglers she's used to.,,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJjkasjuqZjo8Hg9CLmuwCypB473uDdyfp6nhBbuv7t11218cpRkStD3yhcvawFUMqpnmDMm4o9M8UawKth1RSn8WhCQEkowiXk8LXh6zK3VZDyuqPsxxzsGojU
Allure Beauty Box 1-Year subscription,https://media.gq.com/photos/635c036177121bfec3a62bd7/master/w_320%2Cc_limit/allure%2520beauty%2520box.png,Allure,https://beautybox.allure.com/,Think of the Allure Beauty Subscription Box like a ,,https://beautybox.allure.com/
Madewell wool-blend sweater vest,https://media.gq.com/photos/63e3b4f81ff05e504d450163/1:1/w_320%2Cc_limit/Madewell-wool-blend-sweater-vest.png,Madewell,https://www.madewell.com/wool-blend-sweater-vest-99106847992.html,Don't sweat it: He'll love this gift.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDppMaRv5oSsXyP9K6Gsq11F16W3RBwXvRQVfsSUc4eNLnBPNMTpzULUzsidJL6JxFRQD4WLRRdoiTmgmtqT3EreinrAEmNUMHeSsqroEeT7JJbStwiyAtg3Tb3Wp278
Huckberry x Blundstone #1320 Chelsea boot,https://media.gq.com/photos/63e533bbf6165f94934ce508/1:1/w_320%2Cc_limit/boot8.jpg,Huckberry,https://huckberry.com/store/blundstone/category/p/75658-1320-exclusive,Turns out limited-edition Blunnies are the key to his heart.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDbEbidaYbQZY4YjtqEvAnMjCFCU1TZw1tknKe9a14Q456VQ9yGSiQnrwn3a3pxrcDFrFjUi9rCkPheKz6UL3BXCjFpzz1v6vuPb43zdnEo1GrHgGwX8c3yxPzQyJbgA
The Elder Statesman cashmere socks,https://media.gq.com/photos/63cedc6a220a171a2669f04a/1:1/w_320%2Cc_limit/Layer_10.jpg,Mr Porter,https://www.mrporter.com/en-us/mens/product/the-elder-statesman/accessories/plain-socks/yosemite-ribbed-cashmere-socks/38063312420629848,"Remember when socks as a gift used to be a punishment? That quickly ended once we became adults, especially when those socks are as luxe and soft as cashmere.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDQVmaoJvRowoUvdJocnqKXnpnxL7Bt3765jKSpEeA7Nar1aJssuD3bzNLsypLfj18cuWneJirsGTjSwixrd2UvpBZR8cKQNc8KybQ3uAmPEDZbF6H3TG44F5FbdGaBp
East Fork the mug,https://media.gq.com/photos/63e3b4f5195df51b3831af72/1:1/w_320%2Cc_limit/East-Fork-the-mug.png,East Fork,https://www.eastfork.com/products/east-fork-mug?variant=32744965079119,Every sip of his morning coffee will have him thinking of you.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDppMaRv5igukEF3GjFF7kfEGAKs4QNuRokkQ5Rd8kP75CbsRyuuJ26WSnUj3yUQReM1pHKc6jWrnKo3ADLnjpAhU9vuAjJvnaKFUrWzVBAfMHqp5gGUe38cCeM9jaoG
Momofuku chili crunch (3-pack),https://media.gq.com/photos/63e3b4f86f8d111dbd21e6b8/1:1/w_320%2Cc_limit/Momofuku-chili-crunch-(3-pack).png,Momofuku,https://shop.momofuku.com/products/original-chili-crunch-3-pack,Blow up his tastebuds.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDppMaRv5igxXgLmkBF33h8PfPqtRczn77WWfxbAy4bh1YUmAJBMhsfev959Hc9uj7r4jYSYonU1ab83YQEKtQ85eQRKa2wi44LLGGwQhiQPVDyuUQNhdhoPSX9TFWGe
Alex Mill v-neck lightweight cashmere sweater,https://media.gq.com/photos/63e3b4f596633521865a1a21/1:1/w_320%2Cc_limit/Alex-Mill-v-neck-lightweight-cashmere-sweater.png,Alex Mill,https://www.alexmill.com/collections/mens-new-arrivals/products/v-neck-sweater-in-lightweight-cashmere-in-heather-grey,This sweater is so soft he'll be wondering why you keep hugging him (it's the sweater).,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDppMaRv5FdK4KZYjTjGzSxk8P8Sb6qNoAE9eQ5sMpTngphVA1TztgtRCzciJe1ZCXxhx226qcdSjhppbV7DQBrG3b9cuTQd1ZqaeRsuqccDLu68dLPAjeToddb1ciNr
Needles argyle cardigan,https://media.gq.com/photos/63cedc69220a171a2669f048/1:1/w_320%2Cc_limit/Layer_8.jpg,Mr Porter,https://www.mrporter.com/en-us/mens/product/needles/clothing/cardigans/argyle-mohair-blend-cardigan/43769801097956693,"Mo money, mo problems. Mohair, no problems.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDQVmaoJvMFGH1Ynp6W3NAMPqhMSYATBADD19b6yhMKsJ91gGUT95EXfYyjyfcBhT3gCCAPWVyS6YFNtKboYKreKf6HLwJS33akcZH2nXK4jZ22seuDfHvuvPDiJn1Cz
Braun Series 9 electric razor,https://media.gq.com/photos/63cedc6587327f49e00933e6/1:1/w_320%2Cc_limit/Layer_1.jpg,Amazon,https://www.amazon.com/Braun-Electric-Shaver-9290cc-Travel/dp/B01M716CC2?th=1,"A not-so-subtle way to get him to shave his beard. And hey, it's pretty good sink decor, too.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDQVmaoJussB9BLt9TV9qSN6ivYXYMDw4MEGtc1aHKVfsbHHtc4bveJV3d1uqfHS8QjsPG6ENq933sMBEKnUW8VgGsFVzw25P9yFPQVUqaw2Nokh5iJ58uWv7rDjP1tJ
Buck Mason M014 medium wash Japanese selvedge jeans,https://media.gq.com/photos/63cedc691920d1be3a1c1504/1:1/w_320%2Cc_limit/Layer_9.jpg,Buck Mason,https://www.buckmason.com/products/m014-medium-wash-japanese-selvedge-full-saddle-jean,The perfect fit for your perfect man.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDQVmaoJvLjeB1wNAca2yiZeE3BNRqLhCcAykLTTd1tNp2cG2nqr4TB3HyiQE9X99nXdzzEqcHCQo2zYpFtYYrDq4aN3THB5omE7S1x9ZbHZqhEWh4abdEfD6395imCS
Flint and Tinder flannel-lined waxed jacket,https://media.gq.com/photos/63cedc66001ef9f627c2be9a/1:1/w_320%2Cc_limit/Layer_2.jpg,Huckberry,https://huckberry.com/store/flint-and-tinder/category/p/55166-flannel-lined-waxed-trucker-jacket,"He's always under-dressing for the weather, but a jacket this good (and warm) will be the perfect outerwear piece for many years to come.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDQVmaoJuxkJL89QJ672n5N9HnEtGfmCkrFkEZYbJhGUnrYF1gDoRUXHbbgBgY9TWHz4xpa3obh5K3EZLhe9CxPyxdFSNJQFLrQ1L9qmJuZXAcyyZ2ofawYwg8VHTAQe
Faribault Frontier throw blanket,https://media.gq.com/photos/63cedc6fcb49a5b44129d383/1:1/w_320%2Cc_limit/Layer_17.jpg,L.L.Bean,https://www.llbean.com/llb/shop/122300?page=revival-stripe-blanket-full/queen,"A cozy, classic ",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDQVmaoLZ9SwSkKbzHbpYPibN2mm3yHCXVhXT29ci2md4W9wj6scTudNuQfznDUEfvHNx7a4C8rCpp9gqwG67ccGpHknj3BznG7hy1fn4KKKLxjvrjzp64FfxZu6rMRx
Nintendo Switch,https://media.gq.com/photos/61e88f82c0759352f859288e/1:1/w_320%2Cc_limit/Nintendo-Switch.jpg,Target,https://www.target.com/p/nintendo-switch-with-neon-blue-and-neon-red-joy-con/-/A-77464001#lnk=sametab,A Nintendo Switch could take your relationship to the next level. Playing head-to-head on Mario Kart is another story.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2JAs6XhphZRwS2C2QtSVRUY9acVduwcFGcP1jvAbSCPGivCL2VJcCLrANHeBNYQmo4LGHerWTq49dZkCAUVQSjzGzDxQvXXdxhYZJtiCnGLZCHejRHwTF76duZ7we9AFp
Outdoor Voices High Stride pant,https://media.gq.com/photos/618acbaf5238bd1db48d9477/1:1/w_320%2Cc_limit/23_High_Stride_pant.jpg,Outdoor Voices,https://www.outdoorvoices.com/products/m-high-stride-pant?variant=32738411053134,"Joggers designed for workouts but fit for lounging, too.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2HzSpWfdGLx9GaiPgTFsgPwMAKmEAsvB3PweDi2dPzn9eMMf8wJR5ZmiHhRZHo724KT51FcGZChQPgT7djJ7P9FhbfHjdTHemGw7GcEduJusFTgZrWtMvKNXoVnQv4KRG
UrbanStems peony arrangement,https://media.gq.com/photos/624ca5a0d3c1606db058d0c0/1:1/w_320%2Cc_limit/mot-1.jpg,UrbanStems,https://urbanstems.com/products/flowers/the-peony/FLRL-B-00117.html,"It's hard to beat UrbanStems on quality, convenience, style, or price. You'll find plants like orchids for Valentine's Day, but UrbanStems makes an especially righteous bouquet—nothing like those wilted grocery store bundles. It offers same-day and next-day shipping, but arrangements tend to sell out pretty quickly here, so keep an eye out. Plus, as an ",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2K111Lpyib2ppzXK2sSLKzysqcjQWQk549XZYMa3NdtDLAma5sBXYnJNFEZmwEVBhjFUdd6oZD8A6MuqT5JD1vwECe5pL28buHmZ4vjgGrPbB2h856guSz1vDp2htkhve
Benchmark Bouquets charming roses and alstroemeria with vase,https://media.gq.com/photos/63dbcf8706b4c9f058ca4c40/1:1/w_320%2Cc_limit/Benchmark-Bouquets-charming-roses-and-alstroemeria-with-vase.png,Amazon,https://www.amazon.com/Benchmark-Bouquets-Charming-Alstroemeria-Flowers/dp/B074JHFQJC/,"Oh, Amazon, what don't you sell? In case you weren't aware, you can get bouquets overnighted (so long as you've got a Prime account) from the 'Zon, even if you're shopping at the eleventh hour. Flowers go out next day, Monday through Thursday, as long as you order before 10 a.m. ET, but there are no deliveries Saturday through Monday. And while you're at the online megastore, you may as well throw in some other goodies so your Valentine doesn't, er, think, you waited until the very last minute to find their gift.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDdpFAuBazuA8n7n54UuiDMTqdqq5SLPKnuxhBNCbUpm3zdb1udsNBTQmijAKiTmJMA25uxEEbm4HVDjxqYc1fkBkcSeoi3ynk7tjxpo1ifg68ox2bgk3F39U8QPFv4W
Roses Only bright pink roses gift box (18 count),https://media.gq.com/photos/61fae63ccd5678df282d614c/1:1/w_320%2Cc_limit/Roses-Only-bright-pink-roses-gift-box-(18-count).jpg,Roses Only,https://www.rosesonly.com/collections/bright-pink-roses/products/pink-roses-gift-box?variant=39336211447880,"Roses Only is meticulous about sourcing its stock—only via farms positioned 8,000 above sea level—so you know your Valentine's Day roses will be stunners. It offers same-day delivery in San Diego and New York City, plus next-day shipping nationwide for a fee. ",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2JB8jsqfh6egKyzw8N2dxzNrKQpZBhovJdqh8fkKaHEv1x6kPU1GR6Mrz9KBo2sPdPBsfQk5cWdGVuEgrpF1oVYrJGEybM3EJjN1N11QWKHZmZj6xZwNhz8qMRLwme9hx
Terrain fresh poppy bunch,https://media.gq.com/photos/63dbcf8b4963573407873dc9/1:1/w_320%2Cc_limit/Terrain-fresh-poppy-bunch.png,Terrain,https://www.shopterrain.com/products/fresh-poppy-bunch,"Terrain's delicate arrangements—think branches and wild-foraged bouquets—are perfect for anyone who's into interior design. Items ship directly from a greenhouse Monday through Thursday, like this springtime-ready bunch of 80 Icelandic poppy stems.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDdpFAuBazuA8n7n54UuiDMTqdqq5Rfrv56HZ2qJWmRd73zSPbnywwyQhhwdcE8TrAQEx5ek95F1JiSzvrZJkszi4tHDLnip8vNsi352tDTX7aVdpRyNJmgca73FtCkE
"Farm Girl Flowers vase, vase baby midi",https://media.gq.com/photos/63dbcf8806b4c9f058ca4c42/1:1/w_320%2Cc_limit/Farm-Girl-Flowers-vase%2C-vase-baby-midi.png,Farm Girl Flowers,https://www.farmgirlflowers.com/vase-vase-baby-midi-v23,Farmgirl Flowers sources from local farms using sustainable practices so its edited assortment of beautiful flowers is always changing—but it's always good—and the arrangements come beautifully presented. Order a seasonal mixed bouquet in the largest size and you've won Valentine's Day. Just enter your zip code to find out what shipping availability looks like.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDdpFAuBb1Lrj71bPBmyDjuDHbDLTCbT7LsFaVLP4pYcJqWccFHZH6E7zmpvHJGoKV9dK8p883x5fcYU4g3SHgJ7NMTGDHi6kWtyYhzaP9VqENDdPE9LMZoZGjSxdALn
Postal Petals beanie box,https://media.gq.com/photos/60105adfc843425cd6f14c6b/1:1/w_320%2Cc_limit/gq-valentines-day-flowers-11.jpg,Postal Petals,https://www.postalpetals.com/collections/shop/products/beanie-box?variant=37424824418486,If your Valentine loves arranging their own flowers ,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2GwHuazP6WPDn912T4yVmj1MsQZePxAiknVcsTLkNt7jrucL4z3JS9Fbmywuo5arWnA1omGdDSE3B4w4w4PAWjfMTwGaScssihb6n6DuuYQsYqwvBSASPMx7ACiJHxRK4
H.Bloom blush bombshell,https://media.gq.com/photos/60105ae0600d5e5958c66440/1:1/w_320%2Cc_limit/gq-valentines-day-flowers-16.jpg,H.Bloom,https://www.hbloom.com/products/blush-bombshell,"H.Bloom gets high marks for presentation. Most of its bouquets—even those under $100—come delivered in a modern glass vase. Keep in mind that there's no express shipping option here, so plan wisely. ",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2GwHuazP6WJTfyNYV5uBr29Fqg6UFGr1pefj5haQtZ4bNEdQfEHZx8jczeSr5kQ57KajkcheEzDPNyTfdf2wjXmUXGhsbLip8qwJSi26Qir52ebPpeerj16jWiAZts6ut
Afloral hydrangea arrangement,https://media.gq.com/photos/63dbcf87312ee042852d50e3/1:1/w_320%2Cc_limit/Afloral-hydrangea-arrangement.png,Afloral,https://www.afloral.com/collections/artificial-flowers-fake-flowers-all-silk-flowers/products/faux-hydrangea-flowers-in-glass-vase-15,"For the practical Valentine who prefers a longer-lasting bloom, consider a dried arrangement like this hydrangea arrangement from Afloral. It's not a regular flower delivery service, but Afloral does offer expedited shipping if you wanted to speed up the process.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDdpFAuBb1Lrj71bPBmyDjuDHbDLTCYt9dQsdp6io3Fbn7CfuAEJFUXb4NaHS8eiHju7JFveyCFmNd56uc9G7gbuwTGMRyLWveJNafH6Gni7MugtH16eCKnU4zhb8t2J
"‘Steven Klein,’ by Steven Klein",https://media.gq.com/photos/6377bf4c2a67d49a7268a71b/1:1/w_320%2Cc_limit/Steven-Klein.png,Amazon,https://www.amazon.com/Steven-Klein/dp/1838665552,Steven Klein is one of the last standing godfathers of fashion photography (and most recently photographed Zoë Kravitz for the ,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L397Ei5MwB6adZ4NfDMQJfqZRNe1dEd2PHs9BJeDq4YsHcaSh1gAgpTfkgcozAYAVgrRJMW89MiAvtFB9G6pkv6xRkGeCH6Woyonu7hqysnTj9LtxWskgU42cMCLjH5g
"‘un/Masked,’ by Elizaveta Porodina",https://media.gq.com/photos/6377bf4d08e5e89dd12be234/1:1/w_320%2Cc_limit/UnMasked.png,Artbook,https://www.artbook.com/9783775752466.html,"Elizaveta Porodina, who transitioned from a clinical psychologist to surrealist portrait photographer, has published a debut book that is a rolling landscape of dark, romantic pictures that transcend fashion and beauty portraiture. A longtime ",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L397Ei5Mw5PLfiw83LRsY6aeT8An9Bf6pB6yZGuXarVJn1VExM46WfZkWfugvT9o2SzL4bBHCWFnmohUTFAix97azPvGskAYmwX5REHGy8wyZQdUTa7EjAmLS4HxvKug
"‘Tears and Tearsheets,’ by Katie Grand",https://media.gq.com/photos/6377bf4c2a67d49a7268a71d/1:1/w_320%2Cc_limit/Tears-&-Tearsheets.png,Dover Street Market,https://shop-us.doverstreetmarket.com/collections/shops-idea-books/products/idea-books-tears-and-tearsheets-book-multi-kate-grand-aw22,"If the pictures in Katie Grand’s enormous career retrospective anthology look familiar to you, it’s probably because everyone you follow on Instagram has pulled something from Grand’s ouevre for their moodboards. Thumbing through the raw scanned spreads feels like reading a mega-magazine that combines all the coolest editorials from 90s and 2000s style bibles like ",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L397Ei5Mw63H5Go7mCDt9DxSzopazPCuMWkcVEm7Gr9UwPSHJQGyfHnLRyLZ4tdg8jS14gAQJbbgbPronKipDD9SmTDEM6EhzgvemPJFfQmgBpAJUs6pyEJxypysN5pJ
"‘Amiri Wes Lang,’ by Hart Leshkina",https://media.gq.com/photos/6377bf472a67d49a7268a717/1:1/w_320%2Cc_limit/Amiri-Wes-Lang.png,Amiri,https://amiri.com/products/div-amiri-x-wes-lang-look-book-div,"This massive collection meticulously documents Amiri’s Fall Winter 2022 collection in collaboration with artist Wes Lang. Photography duo Hart Lëshkina spent months documenting every aspect of the creative process, including pictures of the sketches to studies of Lang’s hand-painted garments in his studio in LA to behind the scenes reportage of the runway show. It’s a fascinating 360-degree view of the intimate details that make up the collaboration between artist and fashion designer.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L397Ei5MwAnAe1JEJCfaYZgmAyJSQtuLATBNFdLbtyecpjxcrrp7u2ULVUPSVpmeNJEMUwrkV8jV7HMCp9wJB8jQXfhMYkw9CoXNjUmKbUEqT1beydS7WFoB3at3oAb8
"‘Acid House As It Happened,’ by Dave Swindells",https://media.gq.com/photos/6377bf4730fb0be11108ba95/1:1/w_320%2Cc_limit/Acid-House-As-It-Happened.png,Idea Now,https://www.ideanow.online/store/Dave-Swindells-Acid-House-As-It-Happened-p465399641,"Sometimes you just want to look at good, old, pre-cell phone collections of nightlife photography. Dark, dirty, sweaty, dancing, candid, and not a bit of self-conscious posing in sight.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L397Ei5MwZHzMyeVsTZwvq7DhXtwiuDqEbt35Zsbz7BvziukKFYtwq9zu6ufg7qAWfjPvSDD3otxEP1GP94AoKdx9oZoTyueQn1dcuBKu9PzrSqaGiwn5N4cRzYwyohg
Therabody wave duo,https://media.gq.com/photos/616f25cb8dad4d20ca7541a7/1:1/w_320%2Cc_limit/Theragun-wave-duo.jpg,Theragun,https://www.therabody.com/us/en-us/wave-duo.html,An ergonomic massager from the masters of recovery tech over at Theragun for aches and pains all over the body.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2Hyz7v728zUe1caq4tw5R5LVRHfxcYANK8oNEY3me79pDn7HYJXpQBVzYVwzoYqj2RMbCbo2pTDMv8KfUQzFm7FrcaB4Ef3uR9Q3V6SkRuY9gPguiLu67LXkELc8QhYN2
Lululemon waterproof rain shell hiking pants,https://media.gq.com/photos/633dd8da8c2e23380b03e7d8/1:1/w_320%2Cc_limit/Layer_1.jpg,Lululemon,https://shop.lululemon.com/p/men-pants/Waterproof-Rain-Shell-Hike-Pant-30/_/prod11130434?color=0001,"Now, a little drizzle won't stop dad from reaching new heights on his hikes.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2Fa6UYx5JkxpMJ8cXpjdp3FnPtSGGLu256kXzPL5yCduAiYrmpLLot2Qz3jvRYLZsxCaYCjehULi2UQXhyQRNrZiTydufNz7vknU7migaSuV64kyStG9mRxTuu6suiv
Panasonic SB40 beard trimmer,https://media.gq.com/photos/60a2e5cba1517fd17dc9e97e/1:1/w_320%2Cc_limit/Panasonic-SB40-beard-trimmer.jpg,Amazon,https://www.amazon.com/Panasonic-Precision-Trimmer-Technology-ER-SB40-K/dp/B075LNDSB7?,"When in doubt, your can't go wrong with ",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2H8Stt9b4hZK54GDifrv8kdUkaretX4s3ZDXhS9yH6h1c8bBbpPkZLjWExZsXTrhwCPXF5817N3EqYXz3y7KTYAyiC1wNtVLNzDd9AbHEoTDpAeaDXiuSxpx1nLS4bz1C
Naadam recycled cashmere jogger,https://media.gq.com/photos/637e818e7fd37790035110f1/1:1/w_320%2Cc_limit/Layer_10_ART.jpg,Naadam,https://naadam.co/products/recycled-cashmere-jogger-women?variant=39484932063328,"It may be single digits out there, but it'll feel extra warm and toasty inside with these pants on.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3BXB6pomy9BTURc8GK1uivWi7M8eqwZyirKXrd1FYx3AMz66e3foBMCeub11y4Bph7oT9zK39as53E5Xw7WLmUWpoUhjFPMyBDhRDGy3i5YQaKk19u5rAMrKeUigKAN
Alex Mill Phoebe pants,https://media.gq.com/photos/62fbf8d48131d482bafe831b/1:1/w_320%2Cc_limit/MOM9.jpg,Alex Mill,https://www.alexmill.com/collections/all-womens/products/phoebe-pant-in-recycled-denim-in-navy-1,"Wildly comfortable weekendwear that looks plenty flattering, too.",,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJjkbKRMsMaBXcHquMTdCd2Um5xLaK2YxHsMtUp7VEFmUW1oeY6aQJ3C5y3XbqNxvECXkNs5ssGUTHnNib2obB54gDqrrkAPvEsk9yM1Vq81Xf6zkLWEujSQBYS
Goshi exfoliating shower towel,https://media.gq.com/photos/616882583dcc7aa5e46f73a3/1:1/w_320%2Cc_limit/Goshi-exfoliating-shower-towel.jpg,Huckberry,https://huckberry.com/store/goshi/category/p/66768-goshi,The streetwear set's ,,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJjk3ATPkXnHuD7cSEmUuqUCCM1Jmy77RQQMkXGtimzaerqAiA6GavHCv554DAGJdaCgk5QaEJRniJqCmq7AyMPLHXcz9pLnVRv1ZHrTKNKwmvmKDycdwArsVVg
Everlane The ReNew Fleece Pullover,https://media.gq.com/photos/633dd683356ef8ae7ef48aff/1:1/w_320%2Cc_limit/everlane.jpg,Everlane,https://www.everlane.com/products/mens-renew-fleece-pullover-navy?collection=mens-all,Replace dad's tattered old pullover with one made from recycled fleece (albeit not his recycled fleece).,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2Fa6U5pfYiVbdxb1JDrW5dcG14KDSDh1EPJhaBtqGU3q1p2rNZdLGrtJnzm38jiDABjM4onv9v3qAJNUCto7E4xy4caLSf64CijQQJnLVboyp3zLAJAMUvN9TGHuYzi
"'Smitten Kitchen Keepers,' by Deb Perelman",https://media.gq.com/photos/63dc1e2db3a3f1bb2b632742/1:1/w_320%2Cc_limit/Smitten-Kitchen-Keepers-by-Deb-Perelman.png,Target,https://www.target.com/p/smitten-kitchen-keepers-by-deb-perelman-hardcover/-/A-85864412?ref=tgt_adv_XS000000,"The gospel, according to Deb, for your absolute keeper of a girlfriend.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDdrh8Cc2eF3r8d4Wmira3WgWw4QaJ41e3qtDAYWkUWE5feFkZ73yDV4Zikvp9ngR6UH2rp4EJxiBVBGVoVMB3cGpR7mQm3XH6WayM6xmDdR6Rwa1Dw6HNp2rRcewMxA
Everlane confetti cardigan,https://media.gq.com/photos/63cac188eeabb1d10ef6d407/1:1/w_320%2Cc_limit/Layer_12.jpg,Everlane,https://www.everlane.com/products/womens-confetti-cardigan-taupe-multi?collection=womens-newest-arrivals-2,The Confetti Cardigan always brings the party.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDQHYQA8MDiKyKEhGUzYStkDLy3ou5pjTWijoF2htV6CdrcoA3yvcQFxxfvXSx1FT9F69SU2uAF8ASNzG9abXGx3ui1YAjRpi8sWwE4p4MRj9Qvk57AHhw7BxF82AZci
Bearaby body pillow,https://media.gq.com/photos/63dc1e2ab3a3f1bb2b632740/1:1/w_320%2Cc_limit/Bearaby-body-pillow.png,Bearaby,https://bearaby.com/products/body-pillow,Something to hold on to when you're not around—or when you are but she could use a little extra squish.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDdrh8Cc2e8xyZwPbqRsAxhyy3FMFQQ5XnYtjr3BQDVnGEpvzma5r1tEMa82g3KBgBFVgAsDhGXkgc4DmGTRhEbBoqm2v7A9xbyJ4rcKJBieWxuv9BVnpxYZJ9fmmKPC
